Ticker,Company,MS,MBI,MB,CNN,BS
SMTI,Sanara MedTech Inc,False,False,True,True,False
SNBP,Sun BioPharma Inc,False,False,True,True,False
SNDK,SanDisk Corp,False,False,True,False,False
SNI,Scripps Networks Interactive Inc,False,False,True,True,False
SNNF,Seneca Financial Corp,False,False,True,True,False
SNNY,Sunnyside Bancorp Inc,False,False,True,True,False
SNTW,Summit Networks Inc,False,False,True,True,False
SNWV,SANUWAVE Health Inc,False,False,True,True,False
SNYR,Synergy CHC Corp,False,False,True,True,False
SOCB,Southcoast Financial Corp,False,False,True,False,False
SODI,Solitron Devices Inc,False,False,True,True,False
SOLI,Solei Systems Inc,False,False,True,True,False
SOMC,Southern Michigan Bancorp Inc,False,False,True,True,False
SOR,,False,False,True,True,False
SOTK,Sono-Tek Corp,False,False,True,True,False
SPDC,Speed Commerce Inc,False,False,True,True,False
SPEC,SpectralCast Inc,False,False,True,True,False
SPGZ,Spectrum Group International Inc,False,False,True,True,False
SPIN,Spine Injury Solutions Inc,False,False,True,True,False
SPRS,Surge Components Inc,False,False,True,True,False
SPSY,Space Propulsion Systems Inc,False,False,True,True,False
SQFL,SQL Technologies Corp,False,False,True,True,False
SQI,SciQuest Inc,False,False,True,True,False
SRCH,Searchlight Minerals Corp,False,False,True,True,False
SRGZ,Star Gold Corp.,False,False,True,True,False
SRMC,Sierra Monitor Corp,False,False,True,False,False
SRNA,Surna Inc,False,False,True,True,False
SRNN,Southern Banc Co Inc,False,False,True,True,False
SRYB,Surrey Bancorp,False,False,True,True,False
SSBP,SSB Bancorp Inc,False,False,True,True,False
SSNF,Sunshine Financial Inc,False,False,True,False,False
SSNI,Silver Spring Networks Inc,False,False,True,False,False
SSRG,Symmetry Surgical Inc,False,False,True,False,False
STBI,Sturgis Bancorp Inc,False,False,True,True,False
STCB,Starco Brands Inc,False,False,True,True,False
STCC,Sterling Consolidated Corp,False,False,True,True,False
STDY,SteadyMed Ltd,False,False,True,False,False
STJ,St Jude Medical Inc,False,False,True,True,False
STKR,ProPhotonix Ltd,False,False,True,True,False
STLT,Spotlight Innovation Inc,False,False,True,True,False
STNR,Steiner Leisure Ltd,False,False,True,False,False
STQN,Strategic Acquisitions Inc,False,False,True,True,False
STRP,Straight Path Communications Inc,False,False,True,False,False
STRZ,Star Buffet Inc,False,False,True,True,False
SUGR,Sugar Creek Financial Corp,False,False,True,True,False
SUIC,Sino United Worldwide Consolidated Ltd,False,False,True,True,False
SUME,Summer Energy Holdings Inc,False,False,True,True,False
SURG,Surge Holdings Inc,False,False,True,True,False
SUWN,Sunwin Stevia International Inc,False,False,True,True,False
SVBL,Silver Bull Resources Inc,False,False,True,True,False
SVLC,SilverCrest Mines Inc,False,False,True,False,False
SWJ,,False,False,True,False,False
SXCL,Steel Excel Inc,False,False,True,False,False
SYPT,Scrypt Inc,False,False,True,True,False
SYT,Syngenta AG,False,False,True,False,False
SYTE,Enterprise Diversified Inc,False,False,True,True,False
TACI,TransAtlantic Capital Inc,False,False,True,True,False
TALN,Talon International Inc,False,False,True,True,False
TAOM,Taomee Holdings Ltd,False,False,True,False,False
TAUG,Tauriga Sciences Inc,False,False,True,True,False
TBLT,ToughBuilt Industries Inc,False,False,True,True,False
TBTC,Table Trac Inc,False,False,True,True,False
TCEC,TransCoastal Corp,False,False,True,True,False
TDBK,Tidelands Bancshares Inc,False,False,True,False,False
TDCB,Third Century Bancorp,False,False,True,True,False
TDNT,Trident Brands Inc,False,False,True,True,False
TECR,TechCare Corp,False,False,True,True,False
TFIV,T5 Corp,False,False,True,True,False
TFM,Fresh Market Inc,False,False,True,False,False
TGLO,Theglobe.com Inc,False,False,True,True,False
THMG,Thunder Mountain Gold Inc,False,False,True,True,False
TIKK,Tel Instrument Electronics Corp,False,False,True,True,False
TIME,Time Inc,False,False,True,False,False
TIXC,Tix Corp,False,False,True,True,False
TKF,Turkish Investment Fund Inc,False,False,True,True,False
TKOI,Telkonet Inc,False,False,True,True,False
TLCC,Twinlab Consolidated Holdings Inc,False,False,True,True,False
TLRS,Timberline Resources Corp,False,False,True,True,False
TMED,Trimedyne Inc,False,False,True,False,False
TMPS,Tempus Applied Solutions Holdings Inc,False,False,True,True,False
TMRC,Texas Mineral Resources Corp,False,False,True,True,False
TNLX,Trans-Lux Corp,False,False,True,True,False
TNRG,Thunder Energies Corp,False,False,True,True,False
TNTY,Mitesco Inc,False,False,True,False,False
TNXP,Tonix Pharmaceuticals Holding Corp,False,False,True,True,False
TOFB,Tofutti Brands Inc,False,False,True,True,False
TPCA,Tropicana Entertainment Inc,False,False,True,False,False
TPCS,Techprecision Corp,False,False,True,True,False
TRCK,Track Group Inc,False,False,True,True,False
TRCY,Tri City Bankshares Corp,False,False,True,True,False
TRGM,Targeted Medical Pharma Inc,False,False,True,True,False
TRIG,Trio Industries Group Inc,False,False,True,True,False
TRIN,Trinity Capital Corp,False,False,True,False,False
TRNF,Taronis Fuels Inc,False,False,True,True,False
TRNX,Taronis Technologies Inc,False,False,True,True,False
TRTC,Terra Tech Corp,False,False,True,True,False
TRUX,Truxton Corp,False,False,True,True,False
TRVB,Tri-Valley Bank,False,False,True,False,False
TRXO,Columbine Valley Resources Inc,False,False,True,True,False
TSGL,The Staffing Group Ltd,False,False,True,True,False
TSL,Trina Solar Ltd,False,False,True,False,False
TSSI,TSS Inc,False,False,True,True,False
TTHI,Transition Therapeutics Inc,False,False,True,False,False
TTLO,Torotel Inc,False,False,True,True,False
TTSH,Tile Shop Holdings Inc,False,False,True,True,False
TUMI,Tumi Holdings Inc,False,False,True,False,False
TURV,Two Rivers Water & Farming Co,False,False,True,True,False
TVE,,False,False,True,True,False
TVMD,24/7 Kid Doc Inc,False,False,True,True,False
TWC,Time Warner Cable Inc,False,False,True,True,False
TWCF,Town & Country Financial Corp,False,False,True,True,False
TWOC,Trans World Corp,False,False,True,False,False
TWX,Time Warner Inc,False,False,True,False,False
TXHG,TX Holdings Inc,False,False,True,True,False
TXSP,Taxus Pharmaceuticals Holdings Inc,False,False,True,True,False
TY,,False,False,True,True,False
TYBT,Trinity Bank NA,False,False,True,True,False
TYG,,False,False,True,True,False
UAHC,United American Healthcare Corp,False,False,True,True,False
UCBA,United Community Bancorp,False,False,True,False,False
UCBB,US-China Biomedical Technology Inc,False,False,True,True,False
UCLE,US Nuclear Corp,False,False,True,True,False
UCPH,UCP Holdings Inc,False,False,True,False,False
UDFI,United Development Funding IV,False,False,True,True,False
UMAX,Umax Group Corp,False,False,True,True,False
UNBK,United National Bank,False,False,True,True,False
UNIB,University Bancorp Inc,False,False,True,True,False
UNIR,Uniroyal Global Engineered Products Inc,False,False,True,True,False
UPDC,UPD Holding Corp,False,False,True,True,False
UPLC,Ultra Petroleum Corp,False,False,True,True,False
UPNT,Uplift Nutrition Inc,False,False,True,False,False
USAS,Americas Gold And Silver Corp,False,False,True,True,False
USBL,United States Basketball League Inc,False,False,True,True,False
USRM,US Stem Cell Inc,False,False,True,True,False
UTGN,UTG Inc,False,False,True,True,False
UTIW,UTi Worldwide Inc,False,False,True,False,False
UWHR,Uwharrie Capital Corp,False,False,True,True,False
UZB,,False,False,True,True,False
VABB,Virginia Bank Bancshares Inc,False,False,True,True,False
VABK,Virginia National Bankshares Corp,False,False,True,True,False
VBIO,Vitality Biopharma Inc,False,False,True,False,False
VCBP,Valley Commerce Bancorp,False,False,True,False,False
VDTH,Videocon d2h Ltd,False,False,True,False,False
VEGL,Vegalab Inc,False,False,True,True,False
VEII,Value Exchange International Inc,False,False,True,True,False
VEND,Generation Next Franchise Brands Inc,False,False,True,True,False
VICA,Rafina Innovations Inc,False,False,True,True,False
VIMC,Vimicro International Corp,False,False,True,False,False
VINO,Gaucho Group Holdings Inc,False,False,True,True,False
VIPV,VIPR Corp,False,False,True,False,False
VKIN,Viking Energy Group Inc,False,False,True,True,False
VLDI,Validian Corp,False,False,True,True,False
VMSI,Vita Mobile Systems Inc,False,False,True,True,False
VODG,Vitro Diagnostics Inc,False,False,True,True,False
VOIL,Virtus Oil & Gas Corp,False,False,True,False,False
VPRB,VPR Brands LP,False,False,True,True,False
VRME,VerifyMe Inc,False,False,True,True,False
VRTC,Veritec Inc,False,False,True,True,False
VRTT,Viatar CTC Solutions Inc,False,False,True,True,False
VRUS,Verus International Inc,False,False,True,True,False
VSRI,Versar Inc,False,False,True,False,False
VTAE,Vitae Pharmaceuticals Inc,False,False,True,False,False
VTEQ,VeriTeQ Corp,False,False,True,True,False
VYCO,Vycor Medical Inc,False,False,True,True,False
VYEY,Victory Oilfield Tech Inc,False,False,True,True,False
VYST,Vystar Corp,False,False,True,True,False
WAKE,Wake Forest Bancshares Inc,False,False,True,True,False
WARM,Cool Technologies Inc,False,False,True,True,False
WAYS,Wave Sync Corp,False,False,True,True,False
WBBW,Westbury Bancorp Inc,False,False,True,True,False
WBHC,Wilson Bank Holding Co,False,False,True,False,False
WBSI,WebSafety Inc,False,False,True,True,False
WCRS,Western Capital Resources Inc,False,False,True,True,False
WCUI,Wellness Center USA Inc,False,False,True,True,False
WEBC,Webco Industries Inc,False,False,True,True,False
WEFP,Wells Financial Corp,False,False,True,False,False
WEIN,West End Indiana Bancshares Inc,False,False,True,True,False
WELX,Winland Holdings Corp,False,False,True,True,False
WEYL,Weyland Tech Inc,False,False,True,True,False
WFCF,Where Food Comes From Inc,False,False,True,True,False
WFM,Whole Foods Market Inc,False,False,True,False,False
WHZT,Whiting USA Trust II,False,False,True,True,False
WIBC,Wilshire Bancorp Inc,False,False,True,False,False
WIRX,Wireless Xcessories Group Inc,False,False,True,True,False
WISA,Summit Wireless Technologies Inc,False,False,True,True,False
WISH,Wright Investors' Service Holdings Inc,False,False,True,True,False
WIZD,Wizard Entertainment Inc,False,False,True,True,False
WIZP,Wize Pharma Inc,False,False,True,True,False
WKLN,Walker Lane Exploration Inc,False,False,True,True,False
WNDW,SolarWindow Technologies Inc,False,False,True,False,False
WSFL,Woodstock Holdings Inc,False,False,True,True,False
WWCC,International Child Care Corp,False,False,True,False,False
WWIN,AllyMe Group Inc,False,False,True,True,False
WX,WuXi PharmaTech (Cayman) Inc,False,False,True,False,False
XDSL,mPhase Technologies Inc,False,False,True,True,False
XL,XL Group Ltd,False,False,True,True,False
XOOM,Xoom Corp,False,False,True,False,False
XPWR,XZERES Corp,False,False,True,False,False
XRA,Exeter Resource Corp,False,False,True,False,False
XSPY,SPY Inc,False,False,True,False,False
XUE,Xueda Education Group,False,False,True,False,False
YEWB,Yew Bio-Pharm Group Inc,False,False,True,True,False
YOKU,Youku Tudou Inc,False,False,True,False,False
YRKB,York Traditions Bank,False,False,True,True,False
YSTR,Ystrategies Corp,False,False,True,False,False
YTEN,Yield10 Bioscience Inc,False,False,True,True,False
YUME,YuMe Inc,False,False,True,False,False
ZDPY,Zoned Properties Inc,False,False,True,True,False
ZIVO,Zivo Bioscience Inc,False,False,True,True,False
ZMTP,Zoom Telephonics Inc,False,False,True,True,False
ZPCM,NZCH Corp,False,False,True,False,False
ZSPH,ZS Pharma Inc,False,False,True,False,False
ZZLL,ZZLL Information Technology Inc,False,False,True,True,False
