,Ticker,Company,MS,MBI,MB,CNN,BS
16672,SCGPY,Serco Group PLC,False,False,False,True,False
16673,SCGX,Saxon Capital Group Inc,False,False,False,True,False
16674,SCGY,Scientific Energy Inc,False,False,False,True,False
16675,SCHL,Scholastic Corp,False,True,True,True,True
16676,SCHN,Schnitzer Steel Industries Inc,False,True,True,True,True
16677,SCHW,Charles Schwab Corp,True,True,True,True,True
16678,SCHYF,Sands China Ltd,False,False,False,True,False
16679,SCHYY,Sands China Ltd,False,False,True,True,False
16680,SCI,Service Corp International,True,True,True,True,True
16681,SCIA,SCI Engineered Materials Inc,False,False,True,True,False
16682,SCIL,Scientific Learning Corp,False,True,True,True,False
16683,SCIO,Scio Diamond Technology Corp,False,False,True,False,False
16684,SCIPF,STATS ChipPAC Ltd,False,False,False,False,False
16685,SCIV,Savings Bank,False,False,True,False,False
16686,SCIXF,Suny Cellular Communication Ltd,False,False,False,True,False
16687,SCKT,Socket Mobile Inc,False,True,True,True,True
16688,SCL,Stepan Co,True,True,True,True,True
16689,SCLN,SciClone Pharmaceuticals Inc,False,True,True,False,False
16690,SCLRF,Sinclair Pharma PLC,False,False,False,False,False
16691,SCM,Stellus Capital Investment Corp,True,True,True,True,True
16692,SCMP,Sucampo Pharmaceuticals Inc,False,False,True,False,False
16693,SCMR,Sycamore Networks Inc,False,True,True,False,False
16694,SCMWY,Swisscom AG,False,False,True,True,False
16695,SCNB,Suffolk Bancorp,False,True,True,False,False
16696,SCND,Scientific Industries Inc,False,False,True,True,False
16697,SCNG,SC Holdings Corp,False,False,False,True,False
16698,SCNLF,Scancell Holdings PLC,False,False,False,True,False
16699,SCNNF,StillCanna Inc,False,False,False,True,False
16700,SCOCF,Surteco Group SE,False,False,False,False,False
16701,SCON,Superconductor Technologies Inc,False,True,True,True,True
16702,SCOO,School Specialty Inc,False,False,True,True,False
16703,SCOR,comScore Inc,False,True,True,True,True
16704,SCOTF,Scout24 AG,False,False,False,True,False
16705,SCPAF,Shopping Centres Australasia Property Group,False,False,True,True,False
16706,SCPE,SC Health Corp,True,True,False,True,False
16707,SCPH,scPharmaceuticals Inc,False,True,True,True,False
16708,SCPJ,Scope Industries,False,False,False,True,False
16709,SCPL,SciPlay Corp,False,True,True,True,False
16710,SCPPF,S4 Capital PLC,False,False,True,True,False
16711,SCPXY,Great Wall Pan Asia Holdings Ltd,False,False,False,False,False
16712,SCRPF,Sembcorp Industries Ltd,False,False,False,True,False
16713,SCRYY,SCOR SE,False,False,True,True,False
16714,SCS,Steelcase Inc,True,True,True,True,True
16715,SCSC,ScanSource Inc,False,True,True,True,True
16716,SCSG,Southcrest Financial Group Inc,False,False,True,True,False
16717,SCSYF,SSH Communications Security Oyj,False,False,False,False,False
16718,SCTBF,Securitas AB,False,True,True,True,False
16719,SCTBY,Securitas AB,False,False,False,True,False
16720,SCTQ,Spectra Systems Corp,False,False,False,True,False
16721,SCTSF,Scottie Resources Corp,False,False,False,True,False
16722,SCTY,Monitronics International Inc,False,False,True,True,True
16723,SCTY,SolarCity Corp,False,False,True,True,True
16724,SCU,Sculptor Capital Management Inc,True,True,True,True,False
16725,SCUPF,The Second Cup Ltd,False,False,False,True,False
16726,SCVL,Shoe Carnival Inc,False,True,True,True,True
16727,SCVM,Scivanta Medical Corp,False,False,True,False,False
16728,SCVPF,Siam Cement PCL,False,False,True,True,False
16729,SCVPY,Siam Cement PCL,False,True,False,True,False
16730,SCVUF,Siam Cement PCL,False,False,False,True,False
16731,SCVX,SCVX Corp,True,True,False,True,False
16732,SCWTF,Schweiter Technologies AG,False,False,False,True,False
16733,SCWX,SecureWorks Corp,False,True,True,True,True
16734,SCX,The L S Starrett Co,True,True,True,True,True
16735,SCXLB,The L S Starrett Co,False,False,False,True,False
16736,SCYT,Security Bancorp Inc,False,False,True,True,False
16737,SCYX,SCYNEXIS Inc,False,True,True,True,True
16738,SCYYF,Scandium International Mining Corp,False,False,True,True,False
16739,SCZC,Santa Cruz County Bank,False,False,True,True,False
16740,SCZZF,Società Cattolica di Assicurazione - Società Coo,False,False,False,True,False
16741,SD,SandRidge Energy Inc,True,True,True,True,True
16742,SDAD,S H Research & Development Corp,False,False,False,True,False
16743,SDC,SmileDirectClub Inc,False,True,True,True,True
16744,SDCJF,Sundance Energy Inc,False,False,True,False,False
16745,SDDFF,Ternium Argentina SA,False,False,False,True,False
16746,SDEC,Smart Decision Inc,False,False,False,True,False
16747,SDGB,SSNB Inc,False,False,False,True,False
16748,SDGCF,Sundrug Co Ltd,False,False,False,True,False
16749,SDGR,Schrodinger Inc,False,True,True,True,False
16750,SDI,Standard Diversified Inc,False,True,True,True,False
16751,SDIIF,SDI Group PLC,False,False,False,True,False
16752,SDIPF,Frasers Group PLC,False,False,True,True,False
16753,SDISY,Frasers Group PLC,False,False,True,True,False
16754,SDLJ,Scottdale Bank & Trust Co,False,False,False,False,False
16755,SDLLF,SDL PLC,False,False,False,True,False
16756,SDLPF,Seadrill Partners LLC,False,False,False,True,False
16757,SDMHF,Sartorius Stedim Biotech SA,False,False,True,True,False
16758,SDNI,Scandia Inc,False,False,False,True,False
16759,SDNWY,Siderurgica Venezolana Sivensa SA,False,False,False,False,False
16760,SDOIB,Standard Diversified Inc,False,False,True,True,False
16761,SDON,Sandston Corp,False,False,True,True,False
16762,SDPI,Superior Drilling Products Inc,False,True,True,True,True
16763,SDPNF,Sime Darby Plantation Bhd,False,False,False,True,False
16764,SDR,,False,True,True,False,False
16765,SDRC,Sidney Resources Corp,False,False,True,True,False
16766,SDRL,Seadrill Ltd,True,True,True,True,True
16767,SDRMU,SandRidge Mississippian Trust II,False,False,True,True,False
16768,SDSDF,S.D. Standard Drilling PLC,False,False,False,False,False
16769,SDT,,False,True,True,True,False
16770,SDTC,Sentaida Tire Co Ltd,False,False,False,True,False
16771,SDTTU,SandRidge Mississippian Trust I,False,False,False,True,False
16772,SDURF,Stroud Resources Ltd,False,False,False,True,False
16773,SDVKF,Sandvik AB,False,False,False,True,False
16774,SDVKY,Sandvik AB,False,False,True,True,False
16775,SDWHF,Soundwill Holdings Ltd,False,False,False,True,False
16776,SDXAY,Sodexo,False,False,True,True,False
16777,SDXEF,SDX Energy PLC,False,False,False,True,False
16778,SDXOF,Sodexo,False,False,True,True,False
16779,SE,Sea Ltd,True,True,True,True,True
16780,SEAC,SeaChange International Inc,False,True,True,True,True
16781,SEADF,Invuo Technologies AB,False,False,False,False,False
16782,SEAS,SeaWorld Entertainment Inc,True,True,True,True,True
16783,SEB,Seaboard Corp,False,True,True,True,True
16784,SEBC,Southeastern Banking Corp,False,False,False,True,False
16785,SEBNF,Seven Bank Ltd,False,False,False,False,False
16786,SEBYF,SEB SA,False,False,False,True,False
16787,SEBYY,SEB SA,False,False,False,True,False
16788,SECCF,Serco Group PLC,False,False,True,True,False
16789,SECI,Sector 10 Inc,False,False,True,False,False
16790,SECO,Secoo Holding Ltd,False,True,True,True,True
16791,SECVY,Seche Environnement SA,False,False,True,True,False
16792,SECYF,Secure Energy Services Inc,False,False,True,True,False
16793,SECZF,DOM Security SA,False,False,False,False,False
16794,SEDG,SolarEdge Technologies Inc,False,True,True,True,True
16795,SEDKF,PT Sumber Energi Andalan Tbk,False,False,False,True,False
16796,SEDO,Seedo Corp,False,False,False,True,False
16797,SEE,Sealed Air Corp,True,True,True,True,True
16798,SEED,Origin Agritech Ltd,False,True,True,True,True
16799,SEEEF,Vaxil Bio Ltd,False,False,False,False,False
16800,SEEL,Seelos Therapeutics Inc,False,True,True,True,False
16801,SEEMF,Seeing Machines Ltd,False,False,False,True,False
16802,SEFCF,Sensys Gatso Group AB,False,False,False,False,False
16803,SEGN,Success Entertainment Group International Inc,False,False,False,True,False
16804,SEGSF,SIA Engineering Co Ltd,False,False,False,True,False
16805,SEGSY,SIA Engineering Co Ltd,False,False,False,True,False
16806,SEGXF,Segro PLC,False,False,True,True,False
16807,SEGYY,SPT Energy Group Inc,False,False,False,True,False
16808,SEHI,Stadium Entertainment Holdings Inc,False,False,False,False,False
16809,SEHKF,Seahawk Ventures Inc,False,False,False,True,False
16810,SEIC,SEI Investments Co,False,True,True,True,True
16811,SEIGF,Semperit AG Holding,False,False,False,True,False
16812,SEIGY,Semperit AG Holding,False,False,False,True,False
16813,SEII,Sharing Economy International Inc,False,True,False,True,True
16814,SEIL,Seilon Inc,False,False,False,True,False
16815,SEKEF,Seiko Epson Corp,False,False,False,True,False
16816,SEKEY,Seiko Epson Corp,False,False,True,True,False
16817,SEKZF,Secova Metals Corp,False,False,False,True,False
16818,SELB,Selecta Biosciences Inc,False,True,True,True,True
16819,SELF,Global Self Storage Inc,False,True,True,True,True
16820,SELR,Steele Oceanic Corp,False,False,True,True,False
16821,SEM,Select Medical Holdings Corp,True,True,True,True,True
16822,SEMFF,Semafo Inc,False,False,True,True,False
16823,SEMHF,Siemens Healthineers AG,False,False,True,True,False
16824,SEMI,SunEdison Semiconductor Ltd,False,False,True,False,True
16825,SEMUF,Siem Industries Inc,False,False,False,True,False
16826,SEND,SendGrid Inc,False,True,True,False,False
16827,SENEA,Seneca Foods Corp,False,True,True,True,True
16828,SENEB,Seneca Foods Corp,False,True,True,True,True
16829,SENI,Sentinel Security Life Insurance Co,False,False,False,True,False
16830,SENR,Strategic Environmental & Energy Resources Inc,False,False,True,True,False
16831,SENS,Senseonics Holdings Inc,False,True,True,True,True
16832,SENY,Sauer Energy Inc,False,False,True,True,False
16833,SEOAY,Stora Enso Oyj,False,False,True,True,False
16834,SEOFF,Stora Enso Oyj,False,False,False,False,False
16835,SEOJF,Stora Enso Oyj,False,False,False,True,False
16836,SEOTF,Seino Holdings Co Ltd,False,False,False,True,False
16837,SEOVF,Sernova Corp,False,False,True,True,False
16838,SEP,Spectra Energy Partners LP,False,True,True,False,True
16839,SEPGF,Superdry PLC,False,False,False,True,False
16840,SEPGY,Superdry PLC,False,False,True,True,False
16841,SEPJF,Spectris PLC,False,False,True,True,False
16842,SEPJY,Spectris PLC,False,True,True,True,False
16843,SEPOF,BluMetric Environmental Inc,False,False,False,True,False
16844,SERKF,Serko Ltd,False,False,False,True,False
16845,SERNF,Seiren Co Ltd,False,False,False,False,False
16846,SERTY,SThree PLC,False,False,False,False,False
16847,SERV,ServiceMaster Global Holdings Inc,True,True,True,True,True
16848,SES,Synthesis Energy Systems Inc,False,True,True,True,True
16849,SESI,SES Solar Inc,False,False,False,True,False
16850,SESMF,SUESS MicroTec SE,False,False,False,True,False
16851,SESN,Sesen Bio Inc,False,True,True,True,False
16852,SETC,Setech Inc,False,False,False,False,False
16853,SETPY,Symphony Environmental Technologies PLC,False,False,False,False,False
16854,SETUF,Shin-Etsu Polymer Co Ltd,False,False,False,False,False
16855,SEV,Sevcon Inc,False,True,True,False,True
16856,SEXHF,Sichuan Expressway Co Ltd,False,False,False,True,False
16857,SEYE,Signature Eyewear Inc,False,False,False,True,False
16858,SEYMF,Solaria Energia y Medio Ambiente SA,False,False,False,False,False
16859,SF,Stifel Financial Corp,True,True,True,True,True
16860,SFB,,False,False,False,True,False
16861,SFBC,Sound Financial Bancorp Inc,False,True,True,True,True
16862,SFBK,SFB Bancorp Inc,False,False,False,True,False
16863,SFBQF,SoftBank Corp,False,False,False,True,False
16864,SFBS,Servisfirst Bancshares Inc,False,True,True,True,True
16865,SFBTF,SB Technology Corp.,False,False,False,True,False
16866,SFDL,Security Federal Corp,False,False,True,True,False
16867,SFDMY,Shanghai Fudan Microelectronics Group Co Ltd,False,False,False,True,False
16868,SFDPF,Spark Infrastructure Group,False,False,True,True,False
16869,SFE,Safeguard Scientifics Inc,True,True,True,True,True
16870,SFECF,SafeCharge International Group Ltd,False,False,False,False,False
16871,SFEF,Santa Fe Financial Corp,False,False,True,True,False
16872,SFEG,Santa Fe Gold Corp,False,False,True,True,False
16873,SFET,Safe-T Group Ltd,False,False,True,True,False
16874,SFFFF,FFP SA,False,False,False,True,False
16875,SFFYF,Signify NV,False,False,True,True,False
16876,SFG,StanCorp Financial Group Inc,False,False,True,False,True
16877,SFGLF,Steadfast Group Ltd,False,False,False,False,False
16878,SFHD,Hui Ying Financial Holdings Corp,False,False,False,True,False
16879,SFHI,Sports Field Holdings Inc,False,False,False,True,False
16880,SFHLF,SAF Holland SA,False,False,False,True,False
16881,SFIGA,Star Financial Group Inc,False,False,False,True,False
16882,SFIIF,SkyFii Ltd,False,False,False,True,False
16883,SFIV,Sector 5 Inc,False,False,False,True,False
16884,SFIX,Stitch Fix Inc,False,True,True,True,True
16885,SFL,SFL Corp Ltd,True,False,True,True,True
16886,SFLY,Shutterfly Inc,False,True,True,False,True
16887,SFM,Sprouts Farmers Market Inc,False,True,True,True,True
16888,SFNC,Simmons First National Corp,False,True,True,True,True
16889,SFNXF,Sofina SA,False,False,False,True,False
16890,SFOOF,Sino Grandness Food Industry Group Ltd,False,False,False,False,False
16891,SFOSF,Shanghai Fosun Pharmaceutical (Group) Co Ltd,False,False,False,True,False
16892,SFR,Starwood Waypoint Homes,False,True,True,False,False
16893,SFRGF,Salvatore Ferragamo SpA,False,False,True,True,False
16894,SFRGY,Salvatore Ferragamo SpA,False,False,True,True,False
16895,SFRI,Safari Corp,False,False,False,False,False
16896,SFRK,Security First Bank Ca,False,False,False,False,False
16897,SFRRF,Sandfire Resources Ltd,False,False,True,True,False
16898,SFRX,Seafarer Exploration Corp,False,False,False,True,False
16899,SFS,Smart & Final Stores Inc,False,True,True,False,True
16900,SFSHF,Safestore Holdings PLC,False,False,True,True,False
16901,SFSLF,SFS Group AG,False,False,False,True,False
16902,SFST,Southern First Bancshares Inc,False,True,True,True,True
16903,SFTBF,SoftBank Group Corp,False,False,True,True,False
16904,SFTBY,SoftBank Group Corp,False,False,True,True,True
16905,SFTNF,Softing AG,False,False,False,False,False
16906,SFTW,Osprey Technology Acquisition Corp,True,True,False,True,False
16907,SFTWF,SRT Marine Systems PLC,False,False,False,True,False
16908,SFUN,Fang Holdings Ltd,True,True,True,True,True
16909,SFXEQ,SFX Entertainment Inc,False,False,True,False,False
16910,SFYLF,Safestyle UK PLC,False,False,False,False,False
16911,SFZGF,Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co Lt,False,False,False,False,False
16912,SG,Sirius International Insurance Group Ltd,False,True,True,True,False
16913,SGA,Saga Communications Inc,False,True,True,True,True
16914,SGAMF,Sega Sammy Holdings Inc,False,False,False,True,False
16915,SGAMY,Sega Sammy Holdings Inc,False,False,False,True,False
16916,SGAPY,Singapore Telecommunications Ltd,False,False,True,True,False
16917,SGAZF,SONGA OFFSHORE SE,False,False,False,False,False
16918,SGB,Southwest Georgia Financial Corp,False,True,True,False,True
16919,SGBAF,SES SA,False,False,True,True,False
16920,SGBG,Signature Bank Georgia Sandy Springs,False,False,False,True,False
16921,SGBI,Sangui Biotech International Inc,False,False,True,True,False
16922,SGBK,Stonegate Bank,False,True,True,False,False
16923,SGBLY,Standard Bank Group Ltd,False,False,True,True,False
16924,SGBX,SG Blocks Inc,False,False,True,True,False
16925,SGBXQ,SG Blocks Inc,False,False,False,False,False
16926,SGC,Superior Group Of Companies Inc,False,True,True,True,True
16927,SGCFF,Sagicor Financial Co Ltd,False,False,False,True,False
16928,SGCLF,Samco Gold Ltd,False,False,False,True,False
16929,SGCNF,Sunridge Gold Corp,False,False,False,False,False
16930,SGDBF,San-in Godo Bank Ltd,False,False,False,False,False
16931,SGDH,SGD Holdings Ltd,False,False,False,True,False
16932,SGEN,Seattle Genetics Inc,False,True,True,True,True
16933,SGER,Sterling Energy Resources Inc,False,False,False,True,False
16934,SGFEF,Siegfried Holding AG,False,False,False,True,False
16935,SGGEF,Sage Group (The) PLC,False,False,True,True,False
16936,SGGGF,Stargroup Ltd,False,False,False,False,False
16937,SGGKF,Singapore Technologies Engineering Ltd,False,False,False,True,False
16938,SGGKY,Singapore Technologies Engineering Ltd,False,False,False,True,False
16939,SGGTF,Signature Resources Ltd,False,False,False,True,False
16940,SGGV,Sterling Group Ventures Inc,False,False,False,False,False
16941,SGH,SMART Global Holdings Inc,False,True,True,True,False
16942,SGHDF,Shanghai Diesel Engine Co Ltd,False,False,False,False,False
16943,SGHGF,Greenland Hong Kong Holdings Ltd,False,False,False,False,False
16944,SGHIF,Shanghai Industrial Holdings Ltd,False,False,False,True,False
16945,SGHIY,Shanghai Industrial Holdings Ltd,False,False,True,True,False
16946,SGI,Silicon Graphics International Corp,False,True,True,False,True
16947,SGIAF,Sugimoto & Co Ltd,False,False,False,False,False
16948,SGILF,Springland International Holdings Ltd,False,False,False,False,False
16949,SGIOF,Shionogi & Co Ltd,False,False,True,True,False
16950,SGIOY,Shionogi & Co Ltd,False,False,True,True,False
16951,SGIPF,Sugi Holdings Co Ltd,False,False,False,False,False
16952,SGKBF,St Galler Kantonalbank AG,False,False,False,False,False
16953,SGLB,Sigma Labs Inc,False,False,True,True,False
16954,SGLFF,SGL Carbon SE,False,False,True,True,False
16955,SGLJF,Strauss Group Ltd,False,False,False,True,False
16956,SGLMF,Starhill Global Real Estate Investment Trust,False,False,False,True,False
16957,SGLOF,SAI Global Ltd,False,False,False,True,False
16958,SGLOF,Sushiro Global Holdings Ltd,False,False,False,True,False
16959,SGM,Stonegate Mortgage Corp,False,True,True,False,False
16960,SGMA,Sigmatron International Inc,False,True,True,True,True
16961,SGMFF,Sigma Healthcare Ltd,False,False,False,False,False
16962,SGMGF,Sigma Capital Group PLC,False,False,False,False,False
16963,SGMLF,Strategic Minerals Corp NL,False,False,False,True,False
16964,SGMLF,Sigma Lithium Resources Corp,False,False,False,True,False
16965,SGMO,Sangamo Therapeutics Inc,False,True,True,True,True
16966,SGMS,Scientific Games Corp,False,True,True,True,True
16967,SGMZ,Sungame Corp,False,False,False,False,False
16968,SGNI,StemGen Inc,False,False,False,True,False
16969,SGNT,Sagent Pharmaceuticals Inc,False,False,True,False,True
16970,SGOC,SGOCO Group Ltd,False,True,True,True,True
16971,SGOO,Snoogoo Corp,False,False,False,True,False
16972,SGPEF,Saft Groupe SA,False,False,False,False,False
16973,SGPEY,Saft Groupe SA,False,False,False,False,False
16974,SGPLF,Saga PLC,False,False,False,True,False
16975,SGPPF,Spar Group Ltd,False,False,False,True,False
16976,SGPPY,Spar Group Ltd,False,False,False,True,False
16977,SGPRF,Singapore Press Holdings Ltd,False,False,False,True,False
16978,SGPRY,Singapore Press Holdings Ltd,False,False,False,True,False
16979,SGPYY,Sage Group (The) PLC,False,False,True,True,False
16980,SGQRF,Southgobi Resources Ltd,False,False,True,True,False
16981,SGRB,Sigmabroadband Co,False,False,False,True,False
16982,SGRNF,Serengeti Resources Inc,False,False,False,True,False
16983,SGRP,SPAR Group Inc,False,True,True,True,True
16984,SGRSF,Arrow Minerals Ltd,False,False,False,False,False
16985,SGRY,Surgery Partners Inc,False,True,True,True,True
16986,SGSI,Spectrum Global Solutions Inc,False,False,True,False,False
16987,SGSOF,SGS AG,False,False,False,True,False
16988,SGSOY,SGS AG,False,False,True,True,False
16989,SGSP,Single Source Investment Group Inc,False,False,False,False,False
16990,SGSUF,Sangetsu Corp,False,False,False,False,False
16991,SGSVF,Sabina Gold & Silver Corp,False,False,True,True,False
16992,SGTCF,Singapore Telecommunications Ltd,False,False,False,False,False
16993,SGTH,SignPath Pharma Inc,False,False,False,False,False
16994,SGTI,Shengtai Pharmaceutical Inc,False,False,False,True,False
16995,SGTPY,Surgutneftegas PJSC,False,False,False,True,False
16996,SGTSF,Singulus Technologies AG,False,False,False,False,False
16997,SGTSY,Singulus Technologies AG,False,False,False,True,False
16998,SGTZY,Surgutneftegas PJSC,False,False,False,True,False
16999,SGU,Star Group LP,True,True,True,True,True
17000,SGUJ,Saguaro Holdings Corp,False,False,False,True,False
17001,SGXRF,SGX Resources Inc,False,False,False,False,False
17002,SGXXY,Sound Global Ltd,False,True,False,False,False
17003,SGYPQ,Synergy Pharmaceuticals Inc,False,False,False,False,False
17004,SHABF,Shaftesbury PLC,False,False,True,True,False
17005,SHAK,Shake Shack Inc,True,True,True,True,True
17006,SHALF,Shangri-La Asia Ltd,False,False,False,True,False
17007,SHALY,Shangri-La Asia Ltd,False,False,False,True,False
17008,SHANF,Shandong Molong Petroleum Machinery Co Ltd,False,False,False,True,False
17009,SHASF,ShaMaran Petroleum Corp,False,False,False,True,False
17010,SHBI,Shore Bancshares Inc,False,True,True,True,True
17011,SHCAF,Sharp Corp,False,False,False,True,False
17012,SHCAY,Sharp Corp,False,False,True,True,False
17013,SHCC,Shi Corp,False,False,False,True,False
17014,SHCMF,Search Minerals Inc,False,False,False,True,False
17015,SHDC,Surety Holdings Corp,False,False,False,True,False
17016,SHDH,Shades Holdings Inc,False,False,False,False,False
17017,SHDNF,Efora Energy Ltd,False,False,False,True,False
17018,SHECF,Shin-Etsu Chemical Co Ltd,False,False,False,True,False
17019,SHECY,Shin-Etsu Chemical Co Ltd,False,False,True,True,False
17020,SHEGF,Shinko Electric Industries Co Ltd,False,False,False,False,False
17021,SHEKF,Shikoku Electric Power Co Inc,False,False,False,False,False
17022,SHEN,Shenandoah Telecommunications Co,False,True,True,True,True
17023,SHERF,Sherritt International Corp,False,False,True,True,False
17024,SHFGY,Shanghai Shibei Hi-Tech Co Ltd,False,False,False,False,False
17025,SHG,Shinhan Financial Group Co Ltd,True,True,True,True,True
17026,SHGDF,Star Diamond Corp,False,False,False,True,False
17027,SHGKF,Sun Hung Kai & Co Ltd,False,False,False,False,False
17028,SHGKY,Sun Hung Kai & Co Ltd,False,False,False,True,False
17029,SHGR,Success Holding Group Corp,False,False,False,True,False
17030,SHGT,Success Holding Group International Inc,False,False,False,False,False
17031,SHGXY,Shenguan Holdings Group Ltd,False,False,False,True,False
17032,SHGY,Searchguy.com Inc,False,False,False,True,False
17033,SHHPF,Ship Healthcare Holdings Co Ltd,False,False,False,True,False
17034,SHI,Sinopec Shanghai Petrochemical Co Ltd,True,True,True,True,True
17035,SHIEF,Shield Therapeutics PLC,False,False,False,True,False
17036,SHIOF,Shinoken Group Co Ltd,False,False,False,True,False
17037,SHIP,Seanergy Maritime Holdings Corp,False,True,True,True,True
17038,SHKGF,Asahi Kagaku Kogyo Co Ltd,False,False,False,False,False
17039,SHKLF,Sinotruk (Hong Kong) Ltd,False,False,False,False,False
17040,SHKLY,Sinotruk (Hong Kong) Ltd,False,False,True,True,False
17041,SHLAF,Schindler Holding AG,False,False,True,True,False
17042,SHLDQ,Sears Holdings Corp,False,False,False,True,False
17043,SHLL,Tortoise Acquisition Corp,True,True,True,True,False
17044,SHLM,A. Schulman Inc,False,False,True,False,True
17045,SHLO,Shiloh Industries Inc,False,True,True,True,True
17046,SHLRF,Schindler Holding AG,False,False,True,True,False
17047,SHLX,Shell Midstream Partners LP,True,True,True,True,True
17048,SHMAY,Shimao Property Holdings Ltd,False,False,True,True,False
17049,SHMCF,Renewi PLC,False,False,False,True,False
17050,SHMDF,Shimano Inc,False,False,False,True,False
17051,SHMHF,Shimachu Co Ltd,False,False,False,False,False
17052,SHMP,NaturalShrimp Inc,False,False,False,True,False
17053,SHMUF,Shimizu Corp,False,False,False,True,False
17054,SHMUY,Shimizu Corp,False,False,True,True,False
17055,SHMYF,ShinMaywa Industries Ltd,False,False,False,False,False
17056,SHMZF,Shimadzu Corp,False,False,False,True,False
17057,SHNC,Shemn Corp,False,False,False,False,False
17058,SHNGF,Shang Properties Inc,False,False,False,False,False
17059,SHNL,Shentang International Inc,False,True,False,True,False
17060,SHNUF,Intouch Holdings PCL,False,False,False,True,False
17061,SHNVF,Intouch Holdings PCL,False,False,False,False,False
17062,SHNWF,Schroders PLC,False,False,True,True,False
17063,SHNWY,Schroders PLC,False,False,False,False,False
17064,SHO,Sunstone Hotel Investors Inc,True,True,True,True,True
17065,SHOCF,Shore Capital Group Ltd,False,False,False,False,False
17066,SHONF,SOCAM Development Ltd,False,False,False,True,False
17067,SHOO,Steven Madden Ltd,False,True,True,True,True
17068,SHOP,Shopify Inc,True,True,True,True,True
17069,SHOR,ShoreTel Inc,False,False,True,False,True
17070,SHOS,Sears Hometown and Outlet Stores Inc,False,True,True,False,True
17071,SHPG,Shire PLC,False,True,True,False,False
17072,SHPGF,Shire PLC,False,False,False,False,False
17073,SHPHF,Sihuan Pharmaceutical Holdings Group Ltd,False,False,False,True,False
17074,SHPMF,Shanghai Pharmaceuticals Holding Co Ltd,False,False,False,True,False
17075,SHPMY,Shanghai Pharmaceuticals Holding Co Ltd,False,False,False,True,False
17076,SHPNF,Shoal Point Energy Ltd,False,False,False,True,False
17077,SHPPY,Sophos Group PLC,False,False,False,True,False
17078,SHRC,Shore Community Bank Toms River NJ,False,False,True,False,False
17079,SHRG,Sharing Services Global Corp,False,False,True,True,False
17080,SHRMF,Champignon Brands Inc,False,False,False,True,False
17081,SHRRF,Hengyuan Refining Co Bhd,False,False,False,False,False
17082,SHRRF,Schroders PLC,False,False,False,False,False
17083,SHSMF,Shima Seiki Mfg Ltd,False,False,False,True,False
17084,SHSP,SharpSpring Inc,False,True,True,True,True
17085,SHTDF,Sinopharm Group Co Ltd,False,False,True,True,False
17086,SHTDY,Sinopharm Group Co Ltd,False,False,True,True,False
17087,SHTGF,Shun Tak Holdings Ltd,False,False,False,True,False
17088,SHTGY,Shun Tak Holdings Ltd,False,False,False,False,False
17089,SHTLF,South32 Ltd,False,False,False,True,False
17090,SHTPY,Sigma Healthcare Ltd,False,False,False,False,False
17091,SHTRF,Sunlight Real Estate Investment Trust,False,False,False,True,False
17092,SHUFF,Shufersal Ltd,False,False,False,True,False
17093,SHUNF,Shunfeng International Clean Energy Ltd,False,False,False,True,False
17094,SHVLF,Starcore International Mines Ltd,False,False,False,True,False
17095,SHVTF,Select Harvests Ltd,False,False,False,True,False
17096,SHW,Sherwin-Williams Co,True,True,True,True,True
17097,SHWDF,Showa Denko KK,False,False,False,True,False
17098,SHWDY,Showa Denko KK,False,False,True,True,False
17099,SHWGF,Shandong Weigao Group Medical Polymer Co Ltd,False,False,False,True,False
17100,SHWGY,Shandong Weigao Group Medical Polymer Co Ltd,False,False,False,True,False
17101,SHXWF,Xinhua Winshare Publishing & Media Co Ltd,False,False,False,True,False
17102,SHYMF,Shefa Yamim Ltd,False,False,False,True,False
17103,SHYYF,Shakey's Pizza Asia Ventures Inc,False,False,False,True,False
17104,SHZHY,Shenzhou International Group Holdings Ltd,False,False,True,True,False
17105,SHZNF,Shenzhen Expressway Co Ltd,False,False,False,True,False
17106,SHZNY,Shenzhen Expressway Co Ltd,False,False,False,True,False
17107,SHZUY,Shizuoka Bank Ltd,False,False,False,True,False
17108,SI,Silvergate Capital Corp,True,False,True,True,False
17109,SIAF,Sino Agro Food Inc,False,False,True,True,False
17110,SIAL,Sigma-Aldrich Corp,False,False,True,True,False
17111,SIBC,State Investors Bancorp Inc,False,False,True,False,False
17112,SIBN,SI-BONE Inc,False,True,True,True,False
17113,SIC,Select Interior Concepts Inc,False,True,True,True,False
17114,SICNF,Sokoman Minerals Corp,False,False,False,True,False
17115,SICRF,SimCorp A/S,False,False,True,True,False
17116,SICRY,SimCorp A/S,False,False,False,False,False
17117,SID,Companhia Siderurgica Nacional,True,True,True,True,True
17118,SIEB,Siebert Financial Corp,False,True,True,True,True
17119,SIEGY,Siemens AG,False,False,True,True,True
17120,SIELF,Shanghai Electric Group Co Ltd,False,False,False,False,False
17121,SIELY,Shanghai Electric Group Co Ltd,False,False,True,True,False
17122,SIEN,Sientra Inc,False,True,True,True,True
17123,SIERF,Sierra Growth Corp,False,False,False,True,False
17124,SIETY,SA D'Ieteren NV,False,False,False,True,False
17125,SIEVF,SA D'Ieteren NV,False,False,False,True,False
17126,SIF,SIFCO Industries Inc,False,True,True,True,True
17127,SIFI,SI Financial Group Inc,False,True,True,False,False
